Date Time,MS0311 Flow,MS0311 Level,MS0311 Velocity,MS0312 Flow,MS0312 Level,MS0312 Velocity,MS0208 Flow,MS0208 Level,MS0208 Velocity,MS0207 Flow,MS0207 Level,MS0207 Velocity,MS0522 Flow,MS0522 Level,MS0522 Velocity,MS0131 Flow,MS0131 Level,MS0131 Velocity,MS0356 Flow,MS0356 Level,MS0356 Velocity,PS81CS Flow,PS81SS Flow,PS81TJ Flow,PS81TS Flow
2016-11-16 07:00:00,0.99,0.51,1.64,1.36,0.5,2.63,0.47,0.42,1.39,0.72,0.49,1.71,0.12,0.19,1.33,0.44,0.32,1.48,1.0,0.76,2.08,12.06,0.0,0.0,0.0
2016-11-16 08:00:00,1.2,0.57,1.68,1.72,0.54,3.0,0.43,0.4,1.36,0.97,0.56,1.89,0.11,0.18,1.28,0.4,0.3,1.47,1.22,0.84,2.18,12.06,0.0,0.0,0.0
2016-11-16 09:00:00,1.23,0.6,1.61,2.04,0.56,3.35,0.39,0.39,1.32,1.19,0.61,2.06,0.08,0.17,1.11,0.38,0.29,1.39,1.22,0.84,2.2,12.08,0.0,0.0,0.0
2016-11-16 10:00:00,1.42,0.64,1.74,2.37,0.58,3.68,0.37,0.38,1.3,1.22,0.62,2.07,0.08,0.15,1.14,0.37,0.29,1.3,1.18,0.83,2.16,17.06,0.0,0.0,0.0
2016-11-16 11:00:00,1.38,0.63,1.73,2.57,0.59,3.91,0.34,0.36,1.25,1.11,0.6,2.01,0.07,0.14,1.14,0.35,0.29,1.19,1.16,0.81,2.19,12.18,0.0,0.0,0.0
2016-11-16 12:00:00,1.36,0.62,1.75,2.4,0.56,3.91,0.33,0.36,1.23,1.03,0.58,1.93,0.05,0.15,0.87,0.36,0.29,1.22,1.18,0.82,2.2,12.18,0.0,0.0,0.0
2016-11-16 13:00:00,1.27,0.6,1.76,2.24,0.55,3.73,0.33,0.35,1.25,1.0,0.57,1.91,-0.01,0.14,,0.35,0.28,1.2,1.16,0.81,2.19,12.18,0.0,0.0,0.0
2016-11-16 14:00:00,1.04,0.55,1.6,1.76,0.52,3.19,0.32,0.35,1.23,0.99,0.57,1.89,-0.01,0.14,,0.34,0.28,1.1,1.13,0.81,2.13,12.18,0.0,0.0,0.0
2016-11-16 15:00:00,1.1,0.54,1.74,1.58,0.51,2.97,0.3,0.35,1.2,0.99,0.57,1.89,-0.02,0.15,,0.33,0.29,1.04,1.17,0.82,2.18,12.17,0.0,0.0,0.0
2016-11-16 16:00:00,1.05,0.54,1.68,1.61,0.51,3.06,0.35,0.37,1.28,0.95,0.57,1.85,0.02,0.14,0.77,0.36,0.29,1.22,1.16,0.81,2.18,12.13,0.0,0.0,0.0
2016-11-16 17:00:00,1.04,0.54,1.63,1.62,0.51,3.07,0.38,0.38,1.32,0.91,0.56,1.82,0.07,0.15,1.11,0.4,0.3,1.39,1.17,0.82,2.17,12.13,0.0,0.0,0.0
2016-11-16 18:00:00,1.07,0.54,1.66,1.64,0.51,3.12,0.41,0.39,1.36,0.89,0.55,1.82,0.08,0.16,1.08,0.5,0.32,1.71,1.22,0.84,2.19,12.14,0.0,0.0,0.0
2016-11-16 19:00:00,1.12,0.55,1.68,1.72,0.52,3.1,0.43,0.4,1.37,0.96,0.57,1.86,0.09,0.17,1.13,0.46,0.31,1.62,1.25,0.85,2.18,12.16,0.0,0.0,0.0
2016-11-16 20:00:00,1.11,0.56,1.65,1.74,0.53,3.08,0.43,0.4,1.4,1.05,0.59,1.93,0.06,0.13,1.15,0.45,0.3,1.63,1.25,0.85,2.18,12.17,0.0,0.0,0.0
2016-11-16 21:00:00,1.05,0.55,1.56,1.76,0.54,3.07,0.43,0.4,1.4,1.09,0.59,1.99,0.05,0.13,1.06,0.44,0.3,1.65,1.25,0.85,2.21,12.17,0.0,0.0,0.0
2016-11-16 22:00:00,1.09,0.56,1.6,1.83,0.54,3.15,0.39,0.38,1.32,1.09,0.59,1.98,0.04,0.12,1.01,0.43,0.28,1.69,1.21,0.83,2.2,12.16,0.0,0.0,0.0
2016-11-16 23:00:00,1.06,0.54,1.64,1.81,0.53,3.2,0.3,0.34,1.21,1.07,0.59,1.96,0.02,0.1,0.31,0.34,0.27,1.26,1.14,0.81,2.15,12.16,0.0,0.0,0.0
2016-11-17 00:00:00,1.05,0.53,1.66,1.69,0.51,3.14,0.26,0.32,1.14,0.99,0.58,1.88,0.01,0.09,0.39,0.26,0.26,0.91,1.03,0.77,2.08,12.16,0.0,0.0,0.0
2016-11-17 01:00:00,0.89,0.49,1.56,1.53,0.51,2.88,0.24,0.31,1.12,0.86,0.54,1.78,0.02,0.08,0.65,0.23,0.24,0.82,0.91,0.72,2.03,12.16,0.0,0.0,0.0
2016-11-17 02:00:00,0.75,0.45,1.45,1.32,0.49,2.64,0.22,0.29,1.11,0.74,0.51,1.71,0.01,0.07,0.66,0.22,0.23,0.81,0.86,0.7,2.04,12.16,0.0,0.0,0.0
2016-11-17 03:00:00,0.73,0.45,1.42,1.21,0.49,2.44,0.21,0.28,1.07,0.65,0.48,1.63,0.01,0.07,0.67,0.23,0.23,0.97,0.82,0.68,2.01,12.14,0.0,0.0,0.0
2016-11-17 04:00:00,0.72,0.45,1.42,1.24,0.49,2.49,0.21,0.29,1.06,0.61,0.47,1.59,0.02,0.08,0.67,0.23,0.22,0.96,0.79,0.67,2.0,12.11,0.0,0.0,0.0
2016-11-17 05:00:00,0.78,0.45,1.49,1.28,0.49,2.56,0.24,0.31,1.1,0.56,0.45,1.54,0.01,0.1,0.27,0.31,0.25,1.36,0.79,0.66,2.0,12.11,0.0,0.0,0.0
2016-11-17 06:00:00,0.8,0.46,1.51,1.27,0.49,2.55,0.35,0.37,1.27,0.56,0.45,1.54,0.05,0.13,1.12,0.41,0.27,1.69,0.82,0.68,1.99,12.12,0.0,0.0,0.0
2016-11-17 07:00:00,0.93,0.49,1.61,1.35,0.5,2.66,0.47,0.41,1.42,0.67,0.49,1.64,0.11,0.18,1.21,0.49,0.31,1.76,1.01,0.76,2.11,12.14,0.0,0.0,0.0
2016-11-17 08:00:00,1.08,0.55,1.62,1.75,0.53,3.14,0.45,0.41,1.4,0.92,0.56,1.85,0.08,0.15,1.18,0.47,0.29,1.84,1.21,0.83,2.2,12.14,0.0,0.0,0.0
2016-11-17 09:00:00,1.2,0.6,1.61,2.18,0.53,3.84,0.38,0.38,1.29,1.14,0.61,1.99,0.06,0.14,1.07,0.46,0.28,1.85,1.24,0.85,2.19,12.18,0.0,0.0,0.0
2016-11-17 10:00:00,1.24,0.6,1.66,2.1,0.54,3.67,0.34,0.37,1.25,1.2,0.62,2.05,0.05,0.13,0.92,0.4,0.27,1.62,1.18,0.82,2.18,12.23,0.0,0.0,0.0
2016-11-17 11:00:00,1.2,0.58,1.72,1.81,0.54,3.12,0.36,0.37,1.28,1.13,0.6,2.0,0.07,0.16,0.99,0.4,0.27,1.55,1.16,0.82,2.15,146.77,13.51,0.0,0.0
2018-01-08 00:00:00,0.51,0.42,1.39,0.46,0.2,3.79,0.41,0.43,1.22,0.83,0.53,1.77,0.07,0.15,1.17,0.46,0.44,1.26,1.03,0.77,2.12,10.83,0.0,45.07,0.0
2018-01-08 01:00:00,0.46,0.4,1.37,0.4,0.19,3.62,0.33,0.39,1.15,0.7,0.49,1.71,0.05,0.13,0.88,0.35,0.4,1.1,0.92,0.72,2.06,10.74,0.0,45.08,0.0
2018-01-08 02:00:00,0.39,0.38,1.29,0.37,0.18,3.56,0.28,0.36,1.07,0.61,0.45,1.66,0.03,0.12,0.61,0.24,0.38,0.82,0.81,0.68,1.97,10.75,0.0,45.06,0.0
2018-01-08 03:00:00,0.33,0.36,1.19,0.38,0.18,3.56,0.23,0.35,0.96,0.52,0.42,1.59,0.02,0.12,0.53,0.18,0.36,0.69,0.75,0.65,1.94,10.81,0.0,34.65,0.0
2018-01-08 04:00:00,0.33,0.35,1.23,0.37,0.18,3.54,0.24,0.35,0.98,0.48,0.4,1.57,0.02,0.12,0.53,0.22,0.36,0.82,0.72,0.64,1.92,10.46,0.0,0.0,0.0
2018-01-08 05:00:00,0.32,0.35,1.21,0.37,0.18,3.53,0.24,0.35,0.99,0.42,0.38,1.5,0.02,0.12,0.54,0.23,0.36,0.87,0.71,0.63,1.92,10.63,0.0,0.0,0.0
2018-01-08 06:00:00,0.33,0.35,1.22,0.4,0.19,3.63,0.3,0.38,1.09,0.43,0.38,1.55,0.04,0.13,0.83,0.32,0.38,1.12,0.76,0.66,1.94,10.92,0.0,0.0,0.0
2018-01-08 07:00:00,0.35,0.36,1.23,0.48,0.21,3.81,0.4,0.43,1.2,0.55,0.42,1.68,0.06,0.16,0.86,0.44,0.41,1.32,0.93,0.73,2.07,11.58,0.0,0.0,0.0
2018-01-08 08:00:00,0.55,0.43,1.45,0.64,0.24,4.27,0.52,0.48,1.33,0.75,0.51,1.73,0.17,0.21,1.59,0.53,0.46,1.36,1.14,0.81,2.19,11.81,0.0,0.0,0.0
2018-01-08 09:00:00,0.74,0.49,1.62,0.69,0.24,4.43,0.52,0.47,1.32,0.91,0.55,1.82,0.09,0.17,1.16,0.51,0.45,1.34,1.19,0.82,2.2,12.33,0.0,0.0,0.0
2018-01-08 10:00:00,0.86,0.53,1.66,0.63,0.23,4.3,0.46,0.46,1.24,0.96,0.57,1.86,0.09,0.17,1.15,0.52,0.45,1.38,1.19,0.82,2.22,12.69,0.0,0.0,0.0
2018-01-08 11:00:00,0.84,0.53,1.64,0.61,0.23,4.28,0.44,0.44,1.26,0.86,0.54,1.79,0.08,0.16,1.07,0.53,0.45,1.4,1.2,0.82,2.22,12.72,0.0,0.0,0.0
2018-01-08 12:00:00,0.85,0.53,1.66,0.6,0.23,4.15,0.43,0.44,1.25,0.85,0.54,1.79,0.07,0.16,1.04,0.51,0.44,1.38,1.21,0.83,2.2,12.96,0.0,0.0,0.0
2018-01-08 13:00:00,0.82,0.52,1.64,0.59,0.23,4.12,0.43,0.44,1.25,0.83,0.53,1.79,0.07,0.16,0.99,0.54,0.44,1.44,1.19,0.83,2.16,12.9,0.0,0.0,0.0
2018-01-08 14:00:00,0.77,0.51,1.61,0.58,0.22,4.08,0.42,0.43,1.25,0.81,0.53,1.76,0.06,0.16,0.79,0.54,0.45,1.42,1.18,0.82,2.2,13.4,0.0,0.0,0.0
2018-01-08 15:00:00,0.76,0.5,1.61,0.58,0.23,4.06,0.41,0.42,1.26,0.82,0.53,1.78,0.05,0.15,0.7,0.55,0.44,1.46,1.18,0.82,2.19,13.61,0.0,0.0,0.0
2018-01-08 16:00:00,0.75,0.5,1.6,0.6,0.23,4.12,0.42,0.42,1.26,0.82,0.53,1.78,0.05,0.15,0.69,0.49,0.44,1.32,1.18,0.82,2.19,12.78,0.0,0.0,0.0
2018-01-08 17:00:00,0.72,0.49,1.58,0.59,0.23,4.07,0.42,0.42,1.27,0.81,0.53,1.76,0.05,0.16,0.73,0.52,0.44,1.37,1.22,0.83,2.22,12.83,0.0,0.0,0.0
2018-01-08 18:00:00,0.75,0.49,1.63,0.59,0.23,4.1,0.47,0.45,1.32,0.79,0.52,1.74,0.06,0.17,0.82,0.52,0.47,1.3,1.24,0.84,2.21,12.67,0.0,0.0,0.0
2018-01-08 19:00:00,0.74,0.49,1.61,0.61,0.23,4.18,0.51,0.47,1.33,0.82,0.53,1.77,0.07,0.18,0.89,0.58,0.47,1.39,1.3,0.87,2.22,12.68,0.0,0.0,0.0
2018-01-08 20:00:00,0.73,0.49,1.59,0.6,0.23,4.1,0.52,0.47,1.35,0.91,0.56,1.82,0.06,0.16,0.79,0.55,0.47,1.34,1.3,0.88,2.18,12.23,0.0,0.0,0.0
2018-01-08 21:00:00,0.77,0.51,1.61,0.6,0.23,4.13,0.53,0.47,1.37,0.95,0.57,1.84,0.06,0.17,0.77,0.59,0.47,1.43,1.23,0.85,2.19,12.18,0.0,0.0,0.0
2018-01-08 22:00:00,0.67,0.47,1.54,0.59,0.23,4.12,0.52,0.47,1.37,0.9,0.56,1.8,0.05,0.16,0.73,0.56,0.47,1.36,1.2,0.83,2.19,11.9,0.0,0.0,0.0
2018-01-08 23:00:00,0.72,0.49,1.57,0.56,0.22,4.05,0.47,0.44,1.35,0.9,0.55,1.8,0.04,0.14,0.66,0.52,0.45,1.38,1.13,0.81,2.15,11.65,0.0,0.0,0.0
2018-01-09 00:00:00,0.62,0.46,1.5,0.46,0.2,3.83,0.41,0.42,1.28,0.84,0.54,1.77,0.03,0.12,0.55,0.42,0.42,1.22,1.03,0.77,2.12,11.25,0.0,0.0,0.0
2018-01-09 01:00:00,0.48,0.41,1.38,0.42,0.19,3.71,0.34,0.39,1.18,0.7,0.49,1.7,0.02,0.12,0.53,0.33,0.4,1.04,0.94,0.73,2.07,10.9,0.0,0.0,0.0
2018-01-09 02:00:00,0.42,0.39,1.33,0.4,0.19,3.65,0.27,0.36,1.06,0.61,0.46,1.66,0.02,0.11,0.4,0.3,0.37,1.04,0.78,0.67,1.94,10.49,0.0,0.0,0.0
2018-01-09 03:00:00,0.37,0.37,1.23,0.39,0.19,3.64,0.26,0.35,1.1,0.52,0.42,1.6,0.02,0.11,0.46,0.26,0.36,0.98,0.73,0.65,1.91,10.54,0.0,0.0,0.0
2018-01-09 04:00:00,0.35,0.37,1.21,0.39,0.19,3.63,0.25,0.34,1.08,0.44,0.4,1.49,0.02,0.11,0.44,0.29,0.36,1.1,0.71,0.64,1.91,10.67,0.0,0.0,0.0
2018-01-09 05:00:00,0.35,0.36,1.25,0.39,0.19,3.62,0.24,0.34,1.04,0.4,0.38,1.45,0.03,0.12,0.63,0.28,0.35,1.07,0.69,0.63,1.87,10.5,0.0,0.0,0.0
2018-01-09 06:00:00,0.35,0.36,1.23,0.43,0.19,3.73,0.3,0.37,1.12,0.41,0.38,1.47,0.09,0.16,1.3,0.37,0.37,1.28,0.75,0.66,1.93,10.4,0.0,0.0,0.0
2018-01-09 07:00:00,0.39,0.38,1.3,0.5,0.21,3.92,0.42,0.42,1.28,0.52,0.42,1.62,0.17,0.21,1.61,0.44,0.42,1.31,0.88,0.71,2.01,11.11,0.0,0.0,0.0
2018-01-09 08:00:00,0.51,0.42,1.42,0.66,0.24,4.32,0.54,0.47,1.38,0.74,0.5,1.73,0.13,0.19,1.44,0.52,0.46,1.31,1.12,0.79,2.19,11.49,0.0,0.0,0.0
2018-01-09 09:00:00,0.73,0.49,1.62,0.68,0.24,4.37,0.52,0.46,1.39,0.9,0.55,1.81,0.09,0.16,1.22,0.49,0.44,1.32,1.18,0.82,2.2,12.04,0.0,0.0,0.0
2018-01-09 10:00:00,0.86,0.53,1.67,0.64,0.23,4.32,0.49,0.44,1.37,0.92,0.56,1.82,0.07,0.15,1.01,0.54,0.44,1.49,1.14,0.81,2.16,12.27,0.0,0.0,0.0
2018-01-09 11:00:00,0.88,0.54,1.67,0.61,0.23,4.24,0.45,0.43,1.31,0.87,0.55,1.79,0.05,0.15,0.85,0.48,0.42,1.39,1.1,0.8,2.13,12.4,0.0,0.0,0.0
2018-01-09 12:00:00,0.84,0.52,1.65,0.6,0.23,4.17,0.46,0.44,1.33,0.82,0.53,1.77,0.05,0.15,0.72,0.56,0.45,1.47,1.23,0.83,2.23,12.63,0.0,0.0,0.0
2018-01-09 13:00:00,0.78,0.51,1.62,0.6,0.23,4.16,0.42,0.43,1.27,0.78,0.52,1.74,0.04,0.14,0.67,0.49,0.45,1.31,1.19,0.82,2.2,12.59,0.0,0.0,0.0
2018-01-09 14:00:00,0.76,0.5,1.62,0.6,0.23,4.15,0.43,0.42,1.29,0.83,0.54,1.76,0.04,0.14,0.69,0.5,0.44,1.34,1.18,0.82,2.2,12.36,0.0,0.0,0.0
2018-01-09 15:00:00,0.76,0.5,1.62,0.59,0.23,4.08,0.42,0.42,1.29,0.82,0.53,1.77,0.04,0.14,0.7,0.48,0.44,1.3,1.17,0.82,2.19,11.94,0.0,0.0,0.0
2018-01-09 16:00:00,0.76,0.5,1.63,0.58,0.23,4.0,0.39,0.41,1.24,0.79,0.52,1.75,0.05,0.15,0.79,0.51,0.43,1.4,1.18,0.81,2.23,11.9,0.0,0.0,0.0
2018-01-09 17:00:00,0.75,0.49,1.63,0.57,0.23,3.96,0.42,0.42,1.28,0.77,0.51,1.74,0.06,0.16,0.88,0.49,0.45,1.29,1.18,0.82,2.21,12.07,0.0,0.0,0.0
2018-01-09 18:00:00,0.72,0.49,1.58,0.59,0.23,4.03,0.48,0.45,1.33,0.77,0.51,1.74,0.13,0.19,1.38,0.55,0.46,1.38,1.21,0.83,2.19,12.64,0.0,0.0,0.0
2018-01-09 19:00:00,0.7,0.48,1.56,0.62,0.23,4.19,0.49,0.46,1.33,0.83,0.53,1.77,0.14,0.2,1.43,0.57,0.48,1.35,1.26,0.86,2.19,12.63,0.0,0.0,0.0
2018-01-09 20:00:00,0.74,0.49,1.61,0.61,0.23,4.19,0.52,0.47,1.35,0.9,0.55,1.81,0.12,0.19,1.38,0.58,0.48,1.39,1.28,0.86,2.21,12.27,0.0,0.0,0.0
2018-01-09 21:00:00,0.74,0.5,1.59,0.6,0.23,4.12,0.54,0.47,1.37,0.92,0.56,1.83,0.12,0.19,1.36,0.54,0.47,1.32,1.24,0.84,2.22,12.17,0.0,0.0,0.0
2018-01-09 22:00:00,0.73,0.49,1.61,0.58,0.23,4.08,0.5,0.46,1.32,0.94,0.56,1.84,0.1,0.18,1.22,0.53,0.47,1.3,1.21,0.83,2.21,11.73,0.0,12.47,0.0
2018-01-09 23:00:00,0.71,0.48,1.59,0.55,0.22,4.0,0.47,0.45,1.29,0.89,0.55,1.81,0.09,0.17,1.18,0.56,0.46,1.39,1.12,0.8,2.18,11.71,0.0,53.73,0.0
2018-01-10 00:00:00,0.61,0.45,1.5,0.46,0.2,3.78,0.38,0.41,1.23,0.83,0.53,1.78,0.06,0.14,0.97,0.41,0.43,1.16,1.02,0.76,2.11,11.42,0.0,54.05,0.0
2018-01-10 01:00:00,0.47,0.41,1.37,0.39,0.19,3.6,0.34,0.39,1.15,0.73,0.5,1.73,0.04,0.13,0.83,0.29,0.39,0.95,0.91,0.72,2.05,11.52,0.0,54.04,0.0
2018-01-10 02:00:00,0.39,0.38,1.27,0.39,0.19,3.61,0.29,0.36,1.11,0.58,0.45,1.64,0.03,0.12,0.69,0.29,0.37,1.06,0.79,0.67,1.96,11.55,0.0,54.11,0.0
2018-01-10 03:00:00,0.34,0.36,1.19,0.39,0.19,3.62,0.25,0.35,1.04,0.52,0.42,1.61,0.03,0.12,0.71,0.33,0.35,1.29,0.73,0.65,1.91,11.73,0.0,54.04,0.0
2018-01-10 04:00:00,0.33,0.36,1.2,0.38,0.19,3.58,0.24,0.34,1.05,0.45,0.4,1.49,0.04,0.13,0.73,0.32,0.36,1.22,0.72,0.64,1.9,11.84,0.0,0.91,0.0
2018-01-10 05:00:00,0.35,0.36,1.25,0.38,0.18,3.57,0.25,0.35,1.02,0.4,0.38,1.44,0.05,0.13,0.88,0.21,0.35,0.8,0.73,0.64,1.95,11.4,0.0,0.0,0.0
2018-01-10 06:00:00,0.34,0.35,1.25,0.42,0.19,3.7,0.3,0.37,1.1,0.4,0.38,1.43,0.11,0.18,1.3,0.34,0.37,1.19,0.77,0.66,1.93,11.75,0.0,0.0,0.0
2018-01-10 07:00:00,0.37,0.37,1.27,0.52,0.21,3.92,0.43,0.43,1.26,0.52,0.42,1.59,0.19,0.23,1.59,0.46,0.42,1.34,0.92,0.73,2.03,11.99,0.0,0.0,0.0
2018-01-10 08:00:00,0.48,0.41,1.42,0.66,0.24,4.31,0.53,0.47,1.37,0.75,0.5,1.74,0.15,0.21,1.39,0.52,0.46,1.3,1.13,0.81,2.15,12.95,0.0,0.0,0.0
2018-01-10 09:00:00,0.61,0.45,1.52,0.64,0.23,4.3,0.51,0.46,1.36,0.93,0.56,1.84,0.13,0.2,1.25,0.5,0.46,1.28,1.17,0.82,2.19,12.36,1.1,0.0,0.0
2018-01-10 10:00:00,0.84,0.52,1.67,0.61,0.23,4.2,0.46,0.44,1.29,0.96,0.57,1.86,0.1,0.18,1.16,0.52,0.46,1.34,1.16,0.81,2.19,12.15,4.63,0.0,0.0
2018-03-23 00:00:00,0.61,0.46,1.48,0.84,0.31,3.73,,0.41,1.11,0.92,0.6,1.66,0.03,0.14,0.53,0.39,0.4,1.19,0.94,0.73,2.06,32.04,7.69,63.3,0.0
2018-03-23 01:00:00,0.5,0.43,1.35,0.77,0.3,3.57,,0.38,0.99,0.82,0.57,1.59,0.02,0.13,0.44,0.25,0.38,0.86,0.83,0.69,2.01,29.57,7.11,64.67,0.0
2018-03-23 02:00:00,0.46,0.41,1.36,0.73,0.3,3.45,,0.38,0.96,0.71,0.54,1.47,0.02,0.13,0.43,0.22,0.37,0.77,0.78,0.66,1.97,27.59,6.3,64.99,0.0
2018-03-23 03:00:00,0.43,0.39,1.3,0.71,0.29,3.41,,0.37,0.96,0.66,0.53,1.41,0.02,0.13,0.49,0.22,0.37,0.8,0.73,0.65,1.92,25.81,5.74,65.0,0.0
2018-03-23 04:00:00,0.43,0.4,1.3,0.74,0.29,3.51,,0.38,1.02,0.66,0.53,1.42,0.03,0.13,0.52,0.22,0.37,0.8,0.73,0.64,1.93,24.59,5.38,64.99,0.0
2018-03-23 05:00:00,0.44,0.4,1.31,0.79,0.3,3.67,,0.4,1.05,0.78,0.56,1.55,0.03,0.14,0.53,0.33,0.38,1.09,0.78,0.66,1.97,24.31,5.65,65.0,0.0
2018-03-23 06:00:00,0.53,0.43,1.41,0.81,0.3,3.73,,0.45,1.25,1.05,0.63,1.74,0.09,0.18,0.96,0.51,0.43,1.44,0.92,0.72,2.07,25.13,6.71,65.0,0.0
2018-03-23 07:00:00,0.76,0.5,1.63,0.92,0.32,3.94,,0.5,1.32,1.27,0.68,1.89,0.18,0.23,1.54,0.56,0.45,1.46,1.14,0.81,2.18,28.52,6.87,64.99,0.0
2018-03-23 08:00:00,0.85,0.53,1.64,1.15,0.34,4.38,,0.5,1.32,1.38,0.7,1.97,0.16,0.21,1.44,0.61,0.44,1.64,1.2,0.83,2.21,34.54,7.96,64.97,0.0
2018-03-23 09:00:00,0.94,0.57,1.66,1.16,0.35,4.36,,0.48,1.28,1.35,0.69,1.97,0.12,0.19,1.32,0.52,0.44,1.4,1.18,0.83,2.17,37.45,9.27,27.11,0.0
2018-03-23 10:00:00,0.94,0.56,1.67,1.11,0.34,4.27,,0.47,1.25,1.24,0.67,1.89,0.1,0.18,1.24,0.48,0.44,1.3,1.17,0.82,2.2,38.59,8.69,0.0,0.0
2018-03-23 11:00:00,0.91,0.55,1.67,1.04,0.33,4.13,,0.47,1.26,1.24,0.67,1.87,0.11,0.18,1.27,0.46,0.44,1.26,1.16,0.82,2.18,39.25,8.33,0.0,0.0
2018-03-23 12:00:00,0.86,0.53,1.66,1.0,0.33,4.05,,0.46,1.25,1.27,0.68,1.88,0.1,0.17,1.22,0.42,0.43,1.19,1.18,0.82,2.2,39.02,8.32,0.0,0.0
2018-03-23 13:00:00,0.83,0.52,1.64,0.99,0.33,4.05,,0.45,1.21,1.26,0.68,1.89,0.09,0.17,1.21,0.48,0.43,1.33,1.16,0.81,2.19,39.05,8.4,0.0,0.0
2018-03-23 14:00:00,0.78,0.51,1.62,0.99,0.33,4.07,,0.43,1.2,1.19,0.66,1.84,0.09,0.17,1.18,0.44,0.43,1.22,1.16,0.81,2.18,38.43,8.07,0.0,0.0
2018-03-23 15:00:00,0.69,0.48,1.55,0.98,0.33,4.04,,0.44,1.2,1.12,0.64,1.79,0.1,0.17,1.23,0.37,0.43,1.05,1.16,0.82,2.16,37.0,8.0,0.0,0.0
2018-03-23 16:00:00,0.7,0.48,1.57,0.92,0.32,3.9,,0.45,1.25,1.1,0.64,1.78,0.1,0.17,1.24,0.45,0.44,1.22,1.15,0.82,2.16,36.36,8.04,0.0,0.0
2018-03-23 17:00:00,0.69,0.48,1.55,0.94,0.32,4.0,,0.46,1.29,1.13,0.65,1.78,0.11,0.18,1.3,0.5,0.44,1.38,1.2,0.82,2.21,36.0,7.77,0.0,0.0
2018-03-23 18:00:00,0.76,0.5,1.6,0.98,0.33,4.04,,0.47,1.26,1.18,0.66,1.84,0.11,0.18,1.32,0.56,0.45,1.47,1.19,0.83,2.18,35.59,8.62,0.0,0.0
2018-03-23 19:00:00,0.76,0.5,1.6,1.02,0.33,4.09,,0.46,1.24,1.2,0.67,1.83,0.11,0.18,1.32,0.5,0.44,1.35,1.18,0.82,2.19,36.28,8.43,0.0,0.0
2018-03-23 20:00:00,0.79,0.51,1.64,1.07,0.34,4.18,,0.46,1.28,1.17,0.66,1.81,0.12,0.18,1.35,0.49,0.44,1.32,1.2,0.83,2.2,33.92,8.41,0.0,0.0
2018-03-23 21:00:00,0.79,0.51,1.62,1.01,0.33,4.07,,0.46,1.26,1.13,0.66,1.78,0.12,0.18,1.34,0.49,0.44,1.34,1.17,0.82,2.19,34.89,8.3,0.0,0.0
2018-03-23 22:00:00,0.76,0.5,1.61,0.95,0.32,3.98,,0.46,1.29,1.11,0.65,1.75,0.1,0.18,1.29,0.43,0.43,1.2,1.15,0.81,2.18,34.0,8.13,20.28,0.0
2018-03-23 23:00:00,0.71,0.49,1.57,0.91,0.32,3.92,,0.45,1.23,1.01,0.62,1.72,0.1,0.17,1.26,0.38,0.42,1.08,1.02,0.77,2.08,33.53,9.41,50.26,0.0
2018-03-24 00:00:00,0.57,0.45,1.43,0.85,0.31,3.74,,0.42,1.15,0.94,0.6,1.68,0.08,0.16,1.13,0.34,0.4,1.04,0.94,0.74,2.03,32.22,8.87,50.31,0.0
2018-03-24 01:00:00,0.5,0.43,1.37,0.8,0.3,3.65,,0.4,1.03,0.85,0.58,1.61,0.06,0.15,1.03,0.27,0.39,0.9,0.86,0.7,2.01,30.68,7.81,50.24,0.0
2018-03-24 02:00:00,0.47,0.41,1.35,0.75,0.3,3.52,,0.38,1.03,0.72,0.55,1.48,0.06,0.14,0.96,0.22,0.38,0.76,0.8,0.68,1.95,28.99,6.79,50.12,0.0
2018-03-24 03:00:00,0.46,0.4,1.35,0.76,0.3,3.56,,0.38,0.97,0.65,0.53,1.41,0.05,0.14,0.92,0.24,0.37,0.85,0.77,0.67,1.93,28.16,6.22,50.04,0.0
2018-03-24 04:00:00,0.46,0.4,1.38,0.77,0.3,3.64,,0.37,0.97,0.65,0.52,1.42,0.05,0.14,0.94,0.24,0.37,0.87,0.75,0.66,1.92,27.07,5.53,50.16,0.0
2018-03-24 05:00:00,0.48,0.4,1.42,0.8,0.3,3.73,,0.38,1.01,0.66,0.53,1.42,0.05,0.14,0.93,0.29,0.37,1.03,0.74,0.65,1.91,26.45,5.24,50.01,0.0
2018-03-24 06:00:00,0.52,0.41,1.47,0.78,0.3,3.67,,0.39,1.05,0.77,0.56,1.55,0.06,0.15,0.98,0.36,0.39,1.21,0.78,0.67,1.93,26.54,5.05,50.02,0.0
2018-03-24 07:00:00,0.52,0.42,1.45,0.76,0.3,3.6,,0.42,1.17,0.96,0.61,1.68,0.1,0.17,1.17,0.42,0.41,1.27,0.88,0.71,2.01,22.73,5.06,50.02,0.0
2018-03-24 08:00:00,0.55,0.43,1.45,0.88,0.31,3.88,,0.48,1.32,1.25,0.67,1.87,0.15,0.22,1.38,0.54,0.45,1.42,1.03,0.77,2.09,21.08,5.98,50.01,0.0
2018-03-24 09:00:00,0.66,0.47,1.52,1.1,0.33,4.34,,0.51,1.38,1.44,0.71,2.02,0.16,0.22,1.48,0.59,0.46,1.48,1.23,0.84,2.2,19.52,6.99,50.01,0.0
